"Tree","Model","Metric","Mean_Dispersed","Mean_Clustered","Mean_Random","P_Dispersed_vs_Clustered","P_Dispersed_vs_Random","P_Random_vs_Clustered","N_Dispersed","N_Clustered","N_Random"
"large_ladder","Lambda1","ess_1",1.59294150671007,1.7007725909588,1.59632398629609,1,0.487512487512487,0.843156843156843,1,1,1000
"large_ladder","Lambda1","ess_2",2.13913446143452,2.39792417104777,2.12450991926763,1,0.44955044955045,0.903096903096903,1,1,1000
"large_ladder","Lambda1","K",0.821770675757307,0.384881101416457,0.545283839342047,1,0.922077922077922,0.816183816183816,1,1,1000
"large_ladder","Lambda1","Lambda",0.968459271051824,0.91941474714666,0.981345329689191,1,0.1998001998002,0.978021978021978,1,1,1000
"large_ladder","Lambda1","max_offdiag_cor",0.980568764364377,0.955695771623624,0.99235799758788,1,0.000999000999000999,1,1,1,1000
"large_ladder","Lambda1","mean_offdiag_cor",0.615762004122845,0.574676730884236,0.616975064807804,1,0.487512487512487,0.843156843156843,1,1,1000
"large_ladder","Lambda1","MoransI",0.302797220911145,0.224150290914965,0.347797245183575,1,0.318681318681319,0.91008991008991,1,1,1000
"large_ladder","Lambda1","mpnns",0.427582913903022,0.519467798777918,0.433907022900084,0.5,0.468531468531469,0.034965034965035,1,1,1000
"large_ladder","OU_alpha0.2","ess_1",24.4226702553336,5.6640494833093,18.8193311604375,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"large_ladder","OU_alpha0.2","ess_2",30.8922986147279,12.6121749891075,26.3082077902389,0.5,0.000999000999000999,0.000999000999000999,1,1,1000
"large_ladder","OU_alpha0.2","K",0.0582224597084989,0.237586321659585,0.0822135320161975,0.5,0.421578421578422,0.012987012987013,1,1,1000
