"SubsetID","MinPD","MeanPD","MeanNND","MaxPD"
449,4.106026108,62.8191041509415,18.301372107127,85.9864921853
450,4.74337250935,66.4689454920392,23.68310720222,85.9864910755
451,1.1709612834,66.5886400129251,16.419956267387,85.98649202
452,2.5254806776,67.2722721270321,17.772393244475,85.9864911126
453,0.6883504984,60.6657725812947,15.646420917985,85.9864919019
454,6.4075991677,59.2781692396768,16.15598164388,85.9864910483
455,0.836406392,65.3594702517105,20.401958384575,85.986490516
456,5.71195729114,65.0513187525825,19.030892302597,85.9864903537
457,7.0142846708,67.9055524832286,22.387557602015,85.9864908525
458,1.8358117646,68.6140821629083,17.7792447739685,85.9864913923
459,0.5082199626,63.6334714049972,16.691252553631,85.9864900348
460,4.7045914128,66.8993988427239,20.880242523985,85.9864917745
461,2.5254806776,67.5365201363078,18.3400672982865,85.9864917988
462,7.9454234864,63.5455264279745,22.8423438876975,85.9864913002
463,4.61471614374,66.3295696205959,21.279573907435,85.9864922449
464,4.1458294283,67.4583873261743,17.978285353916,85.9864916185
465,5.6308779777,66.6703233598887,22.004886134752,85.9864924079
466,8.736975972,65.7776489272279,25.782191234325,85.986491306
467,4.9493325172,66.8199928196547,13.31825375425,85.9864905034
468,2.6205933699,68.2177114387946,15.092201730975,85.9864912669
469,2.1075583784,65.7308982525268,19.130582424885,85.9864919343
470,3.0350250265,61.7197459821167,19.170079507397,85.9864917706
471,4.5574172014,68.2988638511172,21.525595658067,85.9864910755
472,2.7920379016,68.2332721822635,19.681309946032,85.9864909471
473,2.6168975052,64.1821986528293,22.839636136424,85.9864915852
474,0.836406392,66.6504098818747,23.370423146715,85.9864922485
475,4.3135469407,66.0860789591467,19.660120922465,85.9864915781
476,2.4086519957,66.0517340915598,19.596857433026,85.9864906669
477,2.6168976316,65.4775563781192,21.8608396062025,85.986491264
478,6.4956637481,66.0471959877517,17.798463313051,85.9864916803
479,6.7339063046,66.7535652260558,26.94315369609,85.9864912998
480,1.1709612834,65.8003137179345,17.590685993741,85.9864914567
481,4.3135469407,66.2503001454145,17.685264464224,85.9864906976
482,4.1555488428,65.9675185003659,17.949370237518,85.9864910755
483,7.926811298,67.8066457561379,24.593322016,85.9864912998
484,4.704591318,69.3463574683048,20.801053401988,85.9864918306
485,8.7369759721,66.7775933678553,25.40028980999,85.9864922485
486,0.7361459546,65.2790992701716,16.210451715855,85.9864905034
487,4.138655654,68.2901976412084,22.022464070955,85.9864913011
488,1.5782429905,63.358644557027,14.06601897542,85.9864909818
489,4.61471617544,65.5281022357275,18.520122188628,85.9864903537
490,5.62566407524,65.8730787141619,19.092312547211,85.9864910802
491,2.47588211,68.1287544299026,22.38804981409,85.9864916165
492,1.8358117646,63.8300142925237,20.966275520935,85.9864925663
493,0.5082199626,67.2721165218292,17.04501791849,85.9864909513
494,4.9493325172,65.8877274487866,19.334387181117,85.9864916146
495,9.2738389576,67.841183914834,23.335728304229,85.9864909512
496,2.7920379016,65.2333878785058,18.059654292975,85.986490039
497,10.0151450103,69.0952465150053,24.284639338728,85.9864912669
498,1.5557319582,65.0155764064529,16.846502323196,85.9864906374
499,6.420077438,68.1621869538108,20.535267241582,85.9864927192
500,1.5782429905,68.0620360623918,17.450121084795,85.9864912343
501,2.7920379338,69.2202674378216,21.194247031425,85.9864909508
502,0.9168774012,67.939597413615,16.621890618784,85.9864904403
503,2.47588211,67.9360464333377,15.462167298439,85.9864920886
504,11.744538218,67.6425535735488,26.123982092337,85.9864914601
505,5.71195729114,65.1090994405245,22.145969486614,85.9864914601
506,3.9020720006,66.9441953050724,23.090431383542,85.9864903537
507,0.3306075148,68.2310749095553,16.8676586524,85.9864918965
508,2.5720437269,66.6463807769214,16.470246170647,85.9864903507
509,2.6205933702,68.1001409327206,22.0462387861615,85.9864913003
510,3.1216530196,66.6032286296014,12.213664712612,85.9864919289
511,2.6168976316,64.9892284846596,11.480308712876,85.9864906345
512,6.0681752169,68.5205513300448,20.287672239212,85.9864912016
513,10.8826297301,67.3935351825869,22.728293617326,85.9864906703
514,0.470230433,63.8000362816773,20.043873898043,85.9864921863
515,4.1555489376,68.2611269214579,20.296331108265,85.9864912675
516,3.1019496303,65.9958455374058,19.990119157925,85.9864924069
517,4.3150122499,67.9763240745778,23.042830131972,85.98648946514
518,4.5911790884,62.8779128338121,18.353063737625,85.9864919256
519,5.70599443954,67.3521253817124,23.258567702669,85.986492248
520,2.6865447238,65.9583919268221,15.898062690315,85.9864909807
521,0.5082199626,65.6112060923753,18.490853190172,85.9864920233
522,4.74337250935,65.5122072967013,25.5627447397825,85.9864913904
523,2.4086519957,66.3863557385556,14.914932466436,85.9864918995
524,5.520167604,68.1226168408326,17.443955374794,85.9864924069
525,6.488322762,65.3515177359795,21.663675169625,85.9864911393
526,0.8948449048,66.892846879151,17.601406741503,85.986491618
527,4.3135469407,67.2423111816693,18.712412751299,85.9864913607
528,6.7339062098,65.2033635461426,25.920414397235,85.986491296
529,3.9020720006,68.085338922859,17.774681973769,85.9864919289
530,2.4373876922,68.2073759942544,20.274223990297,85.986490259
531,5.6308779777,57.9410705606816,17.497187450693,85.9864907277
532,5.4229364936,69.1997514728262,21.241428124908,85.9864914601
533,6.368299186,69.2557316896437,21.216927335245,85.9864915781
534,3.4059480817,66.6516053787888,26.3142543332805,85.9864920901
535,0.3992397754,63.53196870256,16.121951464405,85.9864911425
536,1.7292870404,63.6944999041719,19.973806707727,85.9864909541
537,5.7769390296,68.9712747434288,24.26515327566,85.9864922485
538,5.4229364936,68.1079071565095,15.67818895308,85.9864913923
539,2.9151301757,68.218719566483,23.0693900004105,85.9864907567
540,0.2657049594,68.3145011262648,15.441140601898,85.9864904086
541,7.5491455787,67.6020917194324,22.838681620551,85.9864918995
542,3.13275319,67.7269362125869,21.124068510783,85.9864915852
543,4.3135470671,68.4604697730308,19.693162980674,85.9864916155
544,4.3135469091,66.5112838899144,13.808765153355,85.9864906659
545,3.9020720006,66.721187621782,18.2419646034705,85.9864910797
546,2.341049038,67.2398724733526,15.81097091923,85.9864913964
547,0.836406392,64.7725628618227,19.888266013959,85.9864903492
548,5.537461252,65.5776189319281,18.777072160478,85.9864906659
549,4.1555488428,67.5069592042177,23.1900230882935,85.9864909489
550,0.470230433,68.6553686060284,21.47286789197,85.986490887
551,5.7769391561,69.0046759059758,20.49255792935,85.9864912956
552,6.4956634635,68.759344153583,18.760316988464,85.9864907319
553,3.4395129,67.6378015814829,15.433058498522,85.9864912687
554,3.00896199,65.02212930847,20.008422179435,85.9864922446
555,3.7115093179,64.288653168633,20.222303883992,85.98649085904
556,6.6977154952,64.679580288678,23.158228778779,85.986491301
557,0.5082199626,68.5700976768792,17.014199235471,85.9864904123
558,5.42293620975,69.4485359812048,22.185666824404,85.9864914599
559,1.1709612834,66.8748097194704,18.453548317423,85.9864913904
560,3.9731533734,67.2643190682937,24.4833439061745,85.9864907609
561,1.5557319582,66.9197627077131,16.9119121248395,85.9864912977
562,4.1555489376,63.7160694154435,16.921940192179,85.9864919271
563,5.9637521006,64.0024479114566,24.3763625777225,85.9864916143
564,3.9020720006,64.4034515071776,15.8290743101075,85.9864916146
565,0.470230433,67.2686595197729,12.101367829147,85.9864910802
566,2.7920378384,66.3984080616984,17.24821234684,85.9864907963
567,0.831873366,64.6594548801347,20.892368095755,85.986490729
568,4.53796981,66.6978908959703,21.600502606769,85.9864910755
569,6.0681751537,67.5959267769308,17.034359395816,85.9864912937
570,0.831873366,68.4744329041592,20.667153793212,85.9864913002
571,4.7045914128,66.3086210380139,17.04149993094,85.98649082534
572,9.525250274,68.0125308590567,21.4576018991265,85.9864915841
573,11.4865453809,67.4248457135012,19.790775541481,85.9864907964
574,1.1709612834,69.0893720077889,18.979982855875,85.9864904484
575,2.4373876922,64.2760682970514,18.217023385114,85.9864912961
576,8.3287996922,66.0778078777648,21.050845064909,85.9864916176
577,6.2706099197,65.8517827790577,23.180348310172,85.9864908551
578,7.271142798,67.3591081273021,20.548085242935,85.9864911393
579,4.1555489376,68.1870132882508,18.146814373439,85.986490729
580,1.0865372736,68.5100991547882,15.756428169102,85.9864919294
581,0.470230433,68.3813870430071,17.9728959992175,85.9864906624
582,2.6205933699,66.2323858487742,20.64243953995,85.9864919333
583,3.13275319,68.5186252712156,15.936860763164,85.986490354
584,5.5701103903,65.3388558531174,25.379616751965,85.9864913964
585,3.9020720006,63.3629934436679,17.83378959638,85.9864903183
586,2.5254806776,67.7974955780724,16.866350468159,85.9864903494
587,3.9020720006,66.904053854557,17.185628720597,85.9864906703
588,3.6082288442,66.7026729147184,17.738932363065,85.9864922132
589,2.4086519957,67.5989518469517,18.242235873472,85.9864912956
590,4.5574172014,64.2604156553363,20.10910554996,85.9864916115
591,1.0878226378,65.8985781276367,19.3350944868395,85.9864913965
592,1.5557319582,64.8477457695545,16.098999920349,85.9864917411
593,4.1555489376,67.6146670197298,15.753831790159,85.9864903537
594,2.4086519957,67.2142055812177,11.684774660914,85.9864906348
595,1.8358117646,65.2060259734005,16.15537089667,85.9864912998
596,5.6256643218,68.9012062344097,22.3979319078825,85.9864920896
597,1.9434177368,68.0895227268845,16.325001216902,85.9864907646
598,4.6331794413,65.8216486221648,20.137222328648,85.9864907964
599,3.9020720006,66.384824686852,19.70857115537,85.9864915862
600,0.294274614,67.5455692122265,17.585104075175,85.9864907645
601,3.1216530196,65.8122191818477,13.338890699939,85.9864906703
602,2.7920378384,64.731640903516,18.547493763619,85.9864911064
603,3.616479884,67.135992454589,22.166383324883,85.986491616
604,3.6082291603,68.0563121477575,17.386010491928,85.9864920901
605,6.890000686,67.0465459431758,23.05605250689,85.9864913639
606,5.6256643218,65.4931191432258,17.6045499007,85.9864914562
607,2.46463612,68.6733433270945,18.978502389469,85.9864911413
608,1.1709612834,67.916414507624,20.5179853262175,85.9864916146
609,6.890000686,68.1865876740906,18.178712351427,85.9864913964
610,6.3682988703,66.1049313830021,19.68702631638,85.986490883
611,1.7292870404,65.9407925065301,19.526710882428,85.9864913909
612,4.313546909,67.2135132452108,16.758228385979,85.9864912937
613,0.2136514338,63.7741604511666,18.822907616464,85.9864915781
614,7.899208194,63.933219930724,26.862138477427,85.9864911429
615,0.836406392,65.8035856637649,15.451074900027,85.9864909502
616,1.8358117646,66.5970449217411,20.427207176974,85.9864912956
617,3.4395129,67.0712564140588,13.490263674984,85.9864925562
618,4.3135470355,67.4969711988614,17.899530234369,85.98649088804
619,1.9434177368,64.1423613397284,14.1940312229,85.9864907922
620,1.0878226378,67.1325419900992,17.17783610486,85.98649009824
621,1.4343186836,69.0568995678118,22.918684023497,85.9864906631
622,0.836406392,64.9806660384249,20.728041853185,85.9864903455
623,4.5022652461,67.1123425088638,17.342575510875,85.9864919019
624,4.3135469407,67.4787150961918,12.979479123495,85.9864917087
625,2.4086519957,65.6957904693472,26.072692919777,85.9864916165
626,2.6865447238,62.8827813438837,20.8046818863,85.986491296
627,5.963752259,63.0070480460809,16.90324472649,85.98649040914
628,4.1458294283,67.2569102255363,20.50277889903,85.9864906018
629,2.5720437269,58.9416241464758,13.400343322395,85.9864908543
630,1.9944790548,68.0191198946643,19.169096739226,85.9864904127
631,1.7349466876,68.2273725871785,17.5516600867285,85.9864912956
632,2.7920379016,65.3107316250708,19.196385152886,85.9864913001
633,4.3150122177,68.1013174935936,16.413163817827,85.9864906698
634,0.8948449048,66.4709992823149,14.455336579032,85.9864927192
635,2.5254806776,61.3235792584208,18.274684672929,85.98649085804
636,2.525480646,67.8513295154733,19.8948026185635,85.9864904447
637,2.525480646,65.1120539880253,23.47862521496,85.986490983
638,4.3135470671,68.2262157636469,17.696521301054,85.9864910802
639,1.1287741295,68.9309415590974,20.421727181901,85.9864909471
640,4.61471614374,67.7204058326331,19.1345904119245,85.9864915534
641,0.5082199626,67.6489648597986,19.308527338894,85.9864919331
642,4.874787074,65.2432502698535,17.908903906439,85.986491298
643,2.7920379338,67.4045560375837,18.6472784438615,85.986490354
644,0.294274614,66.5121629032746,16.520287636002,85.9864911393
645,3.6082288442,63.939574050284,19.108634587577,85.9864914559
646,3.9020720006,66.5782684085691,21.6450135642005,85.9864909849
647,1.5557319582,66.4824374996432,25.6980755574345,85.9864920901
648,3.6082288442,68.0694855189644,18.208984319652,85.9864913904
649,3.1019496303,68.81067830453,17.26147976137,85.9864906703
650,0.836406392,68.2732748669713,14.63374831905,85.9864910802
651,4.1555488428,67.3944548568054,24.502472457373,85.9864911692
652,0.2188884402,66.7257444414041,15.003533252428,85.9864911391
653,3.9020720006,66.572399801064,18.486355983147,85.9864909513
654,4.106026108,63.7136195677303,16.882886665222,85.9864904403
655,7.899208194,67.5665805049424,25.162080479107,85.9864903169
656,2.4086519957,62.8797675315453,18.80874415593,85.9864916803
657,1.941938999,65.9287977138635,14.953308649054,85.9864909763
658,4.6331797259,65.4448506263363,20.655520421,85.9864922449
659,1.5557319582,66.6131258876828,18.060617021925,85.9864913003
660,4.6331797891,64.3341846092993,16.831897437539,85.9864909492
661,2.6205933699,66.576658367524,13.432026900262,85.9864914562
662,4.7045914128,65.6560184700892,19.57552057446,85.986491297
663,4.3135470355,58.0747816393556,12.436096143579,85.9864912026
664,2.070630254,67.0598765817723,13.551561073472,85.9864912979
665,4.3135468775,67.0441983673308,21.021923544949,85.9864910802
666,3.9731533734,67.189155261975,17.341290634014,85.9864900392
667,1.0865372736,68.6745379340035,19.403940086127,85.9864906661
668,4.136328854,66.6322590773923,16.566318072529,85.9864915781
669,3.9020720006,67.3636865534048,28.148905859943,85.9864917127
670,1.9434177368,66.5946386646082,15.523971009012,85.9864909541
671,2.131154862,65.0117444825556,23.276915958767,85.9864919333
672,2.1515064624,66.9125842786001,23.4827098278565,85.9864916176
673,0.6488770492,61.9383950408453,16.12299456261,85.986490983
674,3.4395129,66.5713833691177,19.610749639454,85.9864912674
675,9.8691796987,67.9210410756158,21.8784644359,85.9864906339
676,2.27879039,67.8670191352066,20.252169859489,85.986490978
677,0.8948449048,67.8664510645453,16.250653415335,85.9864906669
678,0.2657049594,65.2757381438565,14.209434056485,85.9864904086
679,2.7920378706,67.9475780063255,22.1326854303275,85.9864918306
680,3.1216530196,61.5341004718195,14.59008928716,85.9864900337
681,4.1555489376,67.6296174784989,18.940418910535,85.9864927192
682,4.1555488428,66.6909920504781,17.112417115487,85.9864904159
683,3.6082291603,67.2491268115137,17.5810748872325,85.9864910802
684,0.3465695404,66.2808416284092,18.3266390377675,85.9864903491
685,4.6331797259,66.5628204407085,25.8409488003845,85.9864912965
686,5.140576272,68.1468308658671,17.6760126057325,85.9864910802
687,2.567644734,67.6233342642237,19.41810944682,85.9864906345
688,5.5374610317,67.6745294213589,21.09368576433,85.9864915543
689,4.7045914128,68.8152898069065,19.551372936545,85.9864921853
690,2.5720437269,67.2325147592574,16.20932273651,85.986491298
691,0.8948449048,63.8973556445966,17.3969519562075,85.9864913636
692,0.831873366,65.5997520682712,14.464648443248,85.9864916151
693,8.3287996922,63.3650875888917,24.694280057984,85.9864909805
694,3.1216530196,65.6455781744421,24.16607150154,85.9864911059
695,2.6205933702,66.7103650114745,17.747088536772,85.9864922456
696,4.313546909,67.6170719502416,17.971340669875,85.986491616
697,5.7533297815,66.7534960523069,14.843792220501,85.9864922132
698,4.3135470355,67.0958648767193,19.118801416382,85.9864914871
699,3.255574362,66.9115869662344,17.850721970902,85.9864907645
700,2.2174051119,67.1426753920268,18.099547241665,85.9864912997
701,2.070630254,68.2789884536381,16.998937148682,85.9864916115
702,4.138655654,68.0209151890805,13.71543262082,85.9864912351
703,3.828413328,66.9459492732835,19.281225610832,85.9864911416
704,4.6331794413,65.2977917861843,20.826986914018,85.9864916803
705,1.5782429905,68.6143267395255,21.858790511242,85.9864912993
706,2.649422088,67.3898025864874,22.15887272233,85.986492248
707,3.00896199,68.125439633336,17.1809206664325,85.9864906668
708,8.328799787,67.9191773220295,23.78599377248,85.9864910483
709,2.9151301757,66.8688125548775,21.852836560543,85.9864912656
710,2.341049038,66.3499292010852,20.63185451474,85.9864912956
711,6.4956636213,67.9420392155588,21.384229405842,85.9864920886
712,2.5254806776,68.0141673759166,19.882598794182,85.9864908207
713,2.1075583784,66.9343278919422,20.1512652234695,85.9864921863
714,1.5782429274,67.6215569686478,19.0183569188165,85.9864907603
715,4.874787074,65.1413900159615,18.784378240063,85.9864909513
716,3.461006414,67.3772679379561,20.843250567672,85.986490377
717,2.889526116,63.7889198487468,18.615430780705,85.9864912375
718,4.5574172014,62.056350582264,15.512773255619,85.98649035
719,4.1555489376,67.4018541657881,18.975362760919,85.9864916181
720,2.1515064624,67.4631244561812,17.475298981899,85.9864909502
721,2.2174051119,65.2622245142306,19.987800094269,85.9864912672
722,0.8948449048,69.1669021716208,21.907130647482,85.9864922485
723,1.1287741295,66.9713364058523,14.834176423832,85.9864917745
724,4.6331797259,63.1781692895398,16.876200221069,85.9864908265
725,5.6308779777,66.4263066678076,19.427211266602,85.9864909507
726,4.5574171066,66.4266747384098,19.120662642157,85.9864906622
727,3.1216530196,68.6194175264377,20.1870769785055,85.9864916165
728,11.3749712422,66.9338588815337,23.640717842915,85.9864909492
729,6.6767603918,65.3774650707247,17.461288750375,85.9864919252
730,3.9731533734,66.5929767011229,22.6028226784625,85.9864908525
731,2.514522662,65.3669499165368,18.391066270445,85.9864910802
732,2.4373876922,63.5506970673912,21.582323041426,85.9864900372
733,8.696758415,68.2670190571335,17.699132996504,85.9864922456
734,3.6082291603,68.129723842854,20.788464103979,85.9864903799
735,2.6168975052,65.744105452645,21.062008872139,85.9864909471
736,5.6308779777,68.6162826678024,24.935756547634,85.986490317
737,7.271142798,67.0311684202719,20.668309057969,85.986491616
738,0.294274614,67.9649395829033,15.856671775735,85.9864905707
739,0.8948449048,61.106825332456,18.597957567052,85.9864906339
740,4.5911790887,66.8958269530219,19.979809259649,85.9864909475
741,2.045338152,68.0002782173984,20.98539072697,85.9864920896
742,3.0350250897,67.8315291777771,16.8192982634875,85.9864909512
743,4.3135468459,67.9583391218387,15.336423823329,85.9864900347
744,3.7115093179,66.2389593194755,17.5416481037175,85.9864913636
745,0.836406392,67.2675375634596,16.873299975384,85.9864911091
746,1.1709612834,64.8530179135648,15.76786981096,85.9864910724
747,0.9168774012,64.3933026715468,18.314350452855,85.9864912979
748,2.649422088,65.1351326071816,17.556641930765,85.9864909776
749,3.1216530196,67.2047098254166,20.1965828961675,85.9864915855
750,2.5720437269,63.3196352747458,17.67265834533,85.9864910808
751,5.6256643218,69.0833695584751,25.493884379354,85.986490732
752,4.6331797891,65.3949722852368,21.300604796995,85.9864915836
753,4.556064124,69.0572012439766,16.2875973544515,85.9864917411
754,2.514522662,66.9688240171887,16.215019899334,85.9864909865
755,3.9731533734,67.5548626719858,19.9059292213965,85.9864907603
756,4.1555488428,67.7362947196274,17.551626103395,85.9864909776
757,1.941938999,68.0525144510695,16.923618492935,85.9864919266
758,4.1555489376,66.296815305018,16.994093023599,85.9864910755
759,2.107558252,59.0829718317216,15.42805128759,85.9864906966
760,4.6331794096,67.5577136197445,14.988173887634,85.9864909818
761,4.61471617544,66.7233714416527,18.736327390122,85.9864919266
762,5.5701103903,65.3982088686053,18.148719633335,85.9864912993
763,1.067974692,67.4417729967806,18.211418362343,85.9864915836
764,4.8612951101,67.2723072596484,18.73476812593,85.9864912977
765,4.5911790884,65.1447295430706,17.5053958368295,85.9864922132
766,1.1287741295,67.5772908048339,19.785266379257,85.9864903493
767,10.2999078346,67.2431352256987,20.837180954074,85.9864903495
768,5.4229364936,67.5856842074913,19.181843054132,85.9864909855
769,1.5557319582,68.129064057262,21.483892886913,85.9864921863
770,3.9020720006,65.8165611372687,20.3716790740075,85.9864922456
771,4.3135469407,67.1803318740513,19.4998041065675,85.9864909807
772,6.3682988703,63.1524299933378,17.857828237063,85.9864915534
773,1.0878226378,65.9762605161593,16.191712538214,85.9864907922
774,4.106026108,67.4420727995387,22.579876906527,85.9864912997
775,2.9151301757,65.4062730168072,19.445551396169,85.9864914557
776,4.3135470671,68.0828576824284,16.31739391808,85.9864917704
777,5.520167604,67.5607205192656,17.644464482647,85.9864915534
778,4.3135469407,64.9532514217719,20.994629698414,85.9864915841
779,4.3135469407,67.2422664833584,17.27404081173,85.9864916185
780,4.1555488428,65.3072135267613,13.639497029602,85.98649072504
781,0.836406392,68.2567538012377,15.456581991354,85.9864919019
782,0.9168774012,65.4836971209935,19.894314172489,85.9864908551
783,5.6256643218,68.7812887738076,22.0555301786925,85.9864906377
784,5.6308779777,61.7919637938465,16.271338319117,85.9864907607
785,3.6082288442,67.5783775064205,14.5425186748545,85.9864903802
786,2.4373876922,65.1253572261632,20.55084685687,85.9864917745
787,0.3465695404,67.532494394093,20.086045259804,85.9864905066
788,0.831873366,68.1096062654184,15.12465282871,85.9864913923
789,2.7920378706,68.4774102976263,18.450254144655,85.9864925562
790,1.5782429274,66.3039268904702,17.061901664085,85.9864910798
791,2.514522662,61.2320177269117,14.450614899958,85.9864906663
792,2.107558252,55.7172115197816,22.024061303395,85.9864913909
793,4.61471636504,67.564464913681,21.02932550331,85.9864914591
794,5.70599475544,66.3749751497935,22.578098911379,85.9864909818
795,0.9168774012,64.8455413135193,20.391297611977,85.9864906331
796,1.7949025496,64.9767607619361,14.398347772907,85.9864907922
797,2.6168975052,67.7918328590584,20.48754458338,85.9864916181
798,2.7920379338,64.6034713261984,16.11882418225,85.9864906661
799,3.0350252161,64.5568099293985,24.829241162652,85.9864905076
800,2.4086519957,68.7887933689903,24.360103803284,85.9864919266
801,3.616479884,65.6491162235637,17.28139481737,85.986490314
802,1.9434177368,64.3923310100803,16.1418250800825,85.9864906331
803,3.00896199,64.6113595311324,20.998933376417,85.9864925663
804,4.774554568,65.9919755355391,19.672195696645,85.9864901316
805,5.42293620975,67.5747357124357,14.168052184062,85.9864914232
806,1.067974692,65.7697756854972,19.829718123447,85.9864912351
807,0.3894210836,68.3019211381113,17.0699683215575,85.9864907923
808,2.131154862,67.1724382116161,13.644806693606,85.986491296
809,3.4059480819,66.8615869680927,19.4540118650735,85.9864910808
810,3.0350252161,67.9170739178916,16.110049392455,85.9864912956
811,2.1075583784,67.5481148803332,17.13075409838,85.9864906627
812,3.1216530196,67.5559147744765,21.96987705355,85.9864915841
813,1.1709612834,62.6810461624397,22.1823693050575,85.9864910724
814,3.6082288442,64.4608350946747,19.014674217205,85.9864909776
815,8.3287996922,63.8899981185198,17.383299622672,85.9864909826
816,1.5557319582,66.5551722426001,20.983131275633,85.9864912674
817,1.4343186836,63.91143309048,12.355330876935,85.9864914557
818,7.8961738112,66.7749009707416,24.656215685445,85.9864910724
819,2.4373876922,62.5425392702593,15.764731527689,85.9864909764
820,0.3894210836,68.1664688942397,20.021902527579,85.9864909512
821,7.0142846708,68.8076023763631,20.212536447545,85.9864909508
822,4.61471636504,67.070406125007,18.413497633852,85.9864913003
823,3.255574362,65.4730548934522,20.294619194234,85.9864906379
824,8.799912028,69.0116862062345,24.195548964672,85.986491264
825,2.070630254,67.1286398099102,16.690163937189,85.986490887
826,4.313546909,67.5643680459756,16.919621743104,85.9864899349
827,2.525480646,68.5403497586827,16.900808812214,85.9864903167
828,0.2188884402,66.024538641084,19.860155068339,85.9864917747
829,0.3465695404,62.1919279784656,17.831463417803,85.9864907923
830,2.27879039,62.2079766956959,16.650465644643,85.9864909541
831,6.2706099197,66.1951198820138,17.636837209189,85.9864909513
832,2.6865447238,63.3572210326201,21.945145797363,85.9864917348
833,1.0878226378,67.5608546731687,19.484093563099,85.9864917672
834,3.4059480817,68.2195591073311,18.34462061969,85.9864917737
835,5.520167604,67.3657594525756,18.705028483994,85.9864918995
836,2.4086519957,68.6759476360574,21.226626007865,85.9864909817
837,4.1458294283,68.4691008427525,21.755854320363,85.986492248
838,1.7949025496,68.2416095530476,16.93390772178,85.9864903495
839,0.831873366,51.0484555682795,18.52229808109,85.9864915543
840,2.0253474196,65.3083098407011,23.455200311065,85.9864909521
841,5.6256642902,64.0682711016029,19.631096143047,85.9864903164
842,0.8948449048,66.5864947503767,12.130293441679,85.9864906702
843,5.520167604,63.1290333665437,20.704930061685,85.9864919294
844,9.109108212,67.4960567297779,22.532370060605,85.9864912687
845,4.136328854,64.7979034467958,17.17622330875,85.9864911425
846,0.836406392,65.2394222699833,17.463198986888,85.9864919271
847,4.106026108,65.1287620467076,11.798171708455,85.9864910724
848,4.136328854,67.420552063064,19.808541595739,85.9864903578
849,5.7533297815,68.7827199456335,20.376097732517,85.9864906659
850,3.0350252161,68.1834464454116,17.0332016127695,85.9864907922
851,4.74337250935,62.3741121157029,20.23638130265,85.9864906345
852,10.2999075189,68.9937929875777,22.205056882384,85.9864912997
853,3.4395129,67.2919361061056,15.559837401329,85.9864913001
854,0.836406392,63.3741522035988,13.5855950283115,85.986490674
855,6.4956633996,65.2004144057754,21.290530052623,85.9864903545
856,1.0878226378,67.6847134836677,14.057949752882,85.9864916115
857,2.5254806776,66.57660162692,18.629524595965,85.9864913009
858,6.4956637474,66.4949199478353,16.8337069746065,85.98649202
859,2.47588211,67.5156565109365,16.173341283487,85.9864906658
860,0.6883504984,68.3734980770153,12.6129626031565,85.9864912956
861,2.5254806776,67.3881908683984,19.080895252411,85.9864913904
862,4.5022652461,61.4844916820484,22.825988626685,85.9864910724
863,3.7115093179,67.7740427421545,25.878438820254,85.9864912645
864,3.7115093179,66.9880662252051,16.933544946494,85.98649009854
865,8.328799787,67.0994243823073,20.814885925443,85.9864909847
866,3.0350250897,66.5192721655261,19.207148978782,85.9864904764
867,3.6082288442,67.8367319283392,16.628001692382,85.9864909502
868,8.82851071928,65.4156625486125,20.965798417695,85.9864927192
869,4.61471636504,65.9880598227625,15.69466066305,85.9864912375
870,2.6168976316,66.1966611099687,21.500716703527,85.9864906661
871,0.470230433,62.9106452107947,15.46294806247,85.9864909508
872,0.2136514338,68.4312341986929,17.770960687772,85.9864909513
873,0.294274614,66.4351425001976,18.927668543295,85.9864909541
874,4.74337250935,63.9621008079282,16.214375707985,85.9864919329
875,2.1075583784,65.963483821191,22.13503629375,85.9864911091
876,9.9371617256,68.1209123790119,23.7832161234105,85.9864919329
877,0.6883504984,64.4118722538973,19.746460532156,85.9864900299
878,2.6168975052,67.9247376926164,14.675317003679,85.9864913923
879,9.5972102627,67.9790192137519,19.970814362179,85.9864923447
880,2.27879039,64.8277486776895,19.596503808425,85.9864918995
881,1.5782429274,65.6578970944084,15.947740644937,85.9864906064
882,10.2999078349,68.4782410620056,20.300234717989,85.9864917735
883,2.2174051119,65.3967123315354,20.792132576766,85.9864904478
884,4.6331794413,67.0379433324609,13.001482640931,85.9864908207
885,6.0681752169,68.4354567488154,20.753283067043,85.986490729
886,2.9151301757,64.3157320510595,18.17597595949,85.9864912687
887,8.3287996922,67.796330523651,21.520761792578,85.9864909776
888,3.0350250265,65.7958773023935,21.656184320852,85.9864914601
889,1.5557319582,62.8679442614798,18.993893330149,85.9864912669
890,2.5720437269,67.5130237534487,20.074597355079,85.986490983
891,1.7949025496,68.9371613232135,21.796045998833,85.9864909492
892,3.9731533734,64.7641809934001,19.663824937198,85.9864907922
893,4.6341749664,64.8340030282785,17.777662658963,85.986492248
894,2.46463612,66.9029783415962,18.389426952945,85.9864916086
895,0.3465695404,67.0405612285566,16.574947469069,85.9864906657
896,0.3465695404,61.9752808534268,13.18129773772,85.9864921853
897,5.71195729114,66.2475197002019,17.315353418654,85.9864917735
898,5.243142528,65.1132928585784,20.66457186098,85.986492248
899,2.4373876922,64.4881097793145,15.069194247297,85.986492248
900,7.0142846708,68.0985973603108,17.523676502797,85.9864909475
901,5.6308779777,69.1652445027099,20.539397259755,85.9864915841
902,4.3150122177,68.1621087493289,18.2401630518675,85.9864911429
903,1.0865372736,66.4789434081076,17.884838689525,85.9864903536
